mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	ingredents
mediadive.ingredient:529	AMPHIBACILLUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium529.pdf	9.7	9.7			{'Glucose': 'CHEBI:17234', 'K2HPO4': 'CHEBI:131527', 'NH4NO3': 'CAS-RN:6484-52-2', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x 7 H2O': 'CHEBI:86360', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', 'Polypeptone': 'mediadive.ingredient:442', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'Na-sesquicarbonate solution': 'mediadive.solution:1174', 'NaHCO3': 'CHEBI:32139', 'Na2CO3 anhydrous': 'CHEBI:29377'}
mediadive.ingredient:530	THIOGLYCOLATE MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium530.pdf	5.5	5.5			{'Casein peptone': 'CAS-RN:91079-40-2', 'Meat extract': 'mediadive.ingredient:2', 'Na-thioglycolate': 'CHEBI:86481', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:531	SPORULATION MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium531.pdf					{'Nutrient broth': 'mediadive.ingredient:269', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trypticase': 'mediadive.ingredient:74', 'MnSO4 x H2O': 'CHEBI:86364', 'Marine Broth': 'mediadive.ingredient:545', 'Agar': 'CHEBI:2509', 'Inosin': 'CHEBI:17596', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:533	THERMOPHILIC HYDROGEN BACTERIA MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium533.pdf	7	7			{'NH4NO3': 'CAS-RN:6484-52-2', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaCl': 'CHEBI:26710', 'Trace element solution': 'mediadive.solution:1178', 'H2O': 'CHEBI:15377', 'MoO3': 'CHEBI:30627', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'H3BO3': 'CHEBI:33118', 'MnSO4 x 5 H2O': 'CHEBI:131524', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.ingredient:534	MODIFIED SME MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium534.pdf	6.6	6.6			"{'NaCl': 'CHEBI:26710', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'NaBr': 'CHEBI:63004', 'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution': 'mediadive.solution:1180', 'Distilled water': 'CHEBI:15377', 'Solution A': 'mediadive.solution:5638', 'Solution B': 'mediadive.solution:5639', ""Modified Wolin's mineral solution II"": 'mediadive.solution:5902', '(NH4)2Ni(SO4)2': 'CHEBI:86149', 'Na2WO4': 'CHEBI:63940', 'Na2SeO4': 'CHEBI:59160', 'NaHCO3': 'CHEBI:32139', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361'}"
mediadive.ingredient:535	TRYPTICASE SOY BROTH AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium535.pdf	7.3	7.3			{'Trypticase soy broth': 'mediadive.ingredient:99', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:535a	TRYPTICASE SOY BROTH AGAR+BLOOD	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium535a.pdf					{'Main sol. 535': 'mediadive.solution:1181', 'Sheep blood': 'mediadive.ingredient:2047', 'Trypticase soy broth': 'mediadive.ingredient:99', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:535b	REACTIVATION WITH LIQUID MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium535b.pdf	7.3	7.3			{'Main sol. 535': 'mediadive.solution:1181', '545. TRYPTONE SOYA BROTH (TSB)': 'mediadive.solution:1185', 'Casein peptone': 'CAS-RN:91079-40-2', 'Soy peptone': 'CAS-RN:91079-46-8', 'D(+)-Glucose': 'CHEBI:17634', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'Trypticase soy broth': 'mediadive.ingredient:99'}
mediadive.ingredient:535c	TRYPTICASE SOY BROTH AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium535c.pdf					{'Main sol. 535': 'mediadive.solution:1181', 'Tween 80': 'CHEBI:53426', 'Trypticase soy broth': 'mediadive.ingredient:99', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:536	THIOCAPSA HALOPHILA MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium536.pdf	7.2	7.3			{'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Trace element solution SL-12 B': 'mediadive.solution:33', 'H2O': 'CHEBI:15377', 'Vitamin B12': 'CHEBI:17439', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'Na2S2O3': 'CHEBI:59168', 'Na2-EDTA': 'CHEBI:64734', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'MnCl2 x 2 H2O': 'CAS-RN:20603-88-7', 'ZnCl2': 'CHEBI:49976', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'H3BO3': 'CHEBI:33118', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:537	HELIOBACILLUS MOBILIS MEDIUM (modified van Niel's medium)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium537.pdf	6.8	6.8			{'MgSO4': 'CHEBI:32599', 'EDTA': 'CHEBI:64755', 'Yeast extract': 'CAS-RN:8013-01-2', 'Distilled water': 'CHEBI:15377', 'Trace element solution A': 'mediadive.solution:1189', 'Trace element solution B': 'mediadive.solution:1190', 'K2HPO4': 'CHEBI:131527', 'Na-pyruvate': 'CHEBI:50144', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214', 'Ferric ammonium citrate': 'CHEBI:31604', 'CaCl2 x 2 H2O': 'CHEBI:86158'}
mediadive.ingredient:538	HERBASPIRILLUM MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium538.pdf	7	7			{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'NaCl': 'CHEBI:26710', 'CaCl2': 'CHEBI:3312', 'FeCl2 x 6 H2O': 'CHEBI:30812', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Yeast extract': 'CAS-RN:8013-01-2', 'Distilled water': 'CHEBI:15377', 'Agar': 'CHEBI:2509', 'Solution A': 'mediadive.solution:1192', 'Na-malate': 'CHEBI:91261', 'H2O': 'CHEBI:15377'}
mediadive.ingredient:539	RUMINICLOSTRIDIUM CELLOBIOPARUM MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium539.pdf	7	7			{'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution SL-10': 'mediadive.solution:595', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Na2CO3': 'CHEBI:29377', 'Cellobiose': 'CHEBI:17057', 'Cellulose': 'CHEBI:18246', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:540	ACETITOMACULUM MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium540.pdf	6.8	7			"{'KH2PO4': 'CHEBI:63036', 'Na2SO4': 'CHEBI:32149', 'NH4Cl': 'CHEBI:31206', 'KCl': 'CHEBI:32588', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Ascorbic acid': 'CHEBI:22652', 'Myo-inositol': 'CHEBI:17268', 'Niacinamide': 'CHEBI:17154', 'Choline chloride': 'CHEBI:133341', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'NaHCO3': 'CHEBI:32139', 'D-Glucose': 'CHEBI:17634', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
mediadive.ingredient:541	SULFUROSPIRILLUM MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium541.pdf	7.2	7.2			{'Solution A': 'mediadive.solution:1196', 'Solution B': 'mediadive.solution:1197', 'Solution C': 'mediadive.solution:1199', 'Solution D': 'mediadive.solution:1200', 'KH2PO4': 'CHEBI:63036', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NH4Cl': 'CHEBI:31206', 'Trace element solution SL-10': 'mediadive.solution:595', 'Distilled water': 'CHEBI:15377', 'Na2CO3': 'CHEBI:29377', 'Na2-fumarate': 'CHEBI:115156', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:542	PENNASSAY G-THY MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium542.pdf					{'Pennassay Broth': 'mediadive.ingredient:559', 'Glucose': 'CHEBI:17234', 'Thymine': 'CHEBI:17821', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:544	NZCYM-MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium544.pdf	7.5	7.5			{'Casein hydrolysate': 'CAS-RN:65072-00-6', 'NaCl': 'CHEBI:26710', 'Casamino acids': 'mediadive.ingredient:101', 'Yeast extract': 'CAS-RN:8013-01-2', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Maltose': 'CHEBI:17306', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:545	TRYPTONE SOYA BROTH (TSB)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium545.pdf	7.3	7.3			{'Casein peptone': 'CAS-RN:91079-40-2', 'Soy peptone': 'CAS-RN:91079-46-8', 'D(+)-Glucose': 'CHEBI:17634', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:545a	DILUTED TRYPTONE SOYA BROTH (TSB)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium545a.pdf					{'Main sol. 545': 'mediadive.solution:1203', 'Distilled water': 'CHEBI:15377', 'Casein peptone': 'CAS-RN:91079-40-2', 'Soy peptone': 'CAS-RN:91079-46-8', 'D(+)-Glucose': 'CHEBI:17634', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527'}
mediadive.ingredient:546	LC BROTH MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium546.pdf	7.4	7.4			{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'Glucose': 'CHEBI:17234', 'Distilled water': 'CHEBI:15377', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795'}
mediadive.ingredient:547	ISP MEDIUM 4	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium547.pdf	7.2	7.2			{'Solution I': 'mediadive.solution:1207', 'Solution II': 'mediadive.solution:1208', 'Agar': 'CHEBI:2509', 'Starch': 'CHEBI:28017', 'Distilled water': 'CHEBI:15377', 'CaCO3': 'CHEBI:3311', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'NaCl': 'CHEBI:26710', '(NH4)2SO4': 'CHEBI:62946', 'Trace salt solution': 'mediadive.solution:1209', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312'}
mediadive.ingredient:548	BENNETT'S AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium548.pdf	7.3	7.3			{'Beef extract': 'mediadive.ingredient:85', 'Glucose': 'CHEBI:17234', 'N-Z amine': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:549	CM + YE MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium549.pdf					{'Casamino acids': 'mediadive.ingredient:101', 'Yeast extract': 'CAS-RN:8013-01-2', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na3-citrate': 'CHEBI:53258', 'KCl': 'CHEBI:32588', 'NaCl': 'CHEBI:26710', 'Fe solution': 'mediadive.solution:5640', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'HCl': 'CHEBI:17883'}
mediadive.ingredient:550	CYC-MEDIUM (modified following Cross and Attwell,1973)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium550.pdf	7.2	7.2			{'Czapek Dox agar': 'CHEBI:2509', 'Yeast extract': 'CAS-RN:8013-01-2', 'Casamino acids': 'mediadive.ingredient:101', 'Tryptophan': 'CHEBI:27897', 'Distilled water': 'CHEBI:15377', 'Agar': 'CHEBI:2509'}
mediadive.ingredient:551	EMERSON'S YEAST STARCH AGAR (EYS)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium551.pdf	6.8	6.8			{'Yeast extract': 'CAS-RN:8013-01-2', 'Starch': 'CHEBI:28017', 'Na2HPO4': 'CHEBI:34683', 'MgSO4': 'CHEBI:32599', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:552	FRANKIA MEDIUM (see medium 554; 554 benutzen)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium552.pdf	7	7			{'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Yeast extract': 'CAS-RN:8013-01-2', 'N-Z amine': 'CAS-RN:91079-40-2', 'CaCO3': 'CHEBI:3311', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:553	GPHF-MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium553.pdf	7.2	7.2			{'Glucose': 'CHEBI:17234', 'Casein peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Beef extract': 'mediadive.ingredient:85', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:554	N-Z-AMINE-MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium554.pdf	7.2	7.2			{'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Yeast extract': 'CAS-RN:8013-01-2', 'N-Z amine': 'CAS-RN:91079-40-2', 'CaCO3': 'CHEBI:3311', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:555	SPORULATION-AGAR (SA)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium555.pdf	7.2	7.2			{'Yeast extract': 'CAS-RN:8013-01-2', 'Beef extract': 'mediadive.ingredient:85', 'Tryptone peptone': 'CAS-RN:91079-40-2', 'FeSO4': 'CHEBI:75832', 'Glucose': 'CHEBI:17234', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:557	CLOSTRIDIUM SP. MEDIUM (CREATININE)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium557.pdf	7	7			"{'CaSO4 x 2 H2O': 'CHEBI:32583', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'NaCl': 'CHEBI:26710', 'Trace element solution SL-11': 'mediadive.solution:1474', 'Selenite-tungstate solution': 'mediadive.solution:777', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NaHCO3': 'CHEBI:32139', 'Creatinine': 'CHEBI:16737', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Na2-EDTA x 2 H2O': 'CHEBI:64734', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
mediadive.ingredient:558	CLOSTRIDIUM (RB-1) MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium558.pdf	3.5	3.5			"{'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'NH4Cl': 'CHEBI:31206', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Na2SO4': 'CHEBI:32149', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'D-Glucose': 'CHEBI:17634', 'Yeast extract': 'CAS-RN:8013-01-2', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
mediadive.ingredient:558a	CLOSTRIDIUM (RB-9) MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium558a.pdf	5	6			"{'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'NH4Cl': 'CHEBI:31206', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Na2SO4': 'CHEBI:32149', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'D-Glucose': 'CHEBI:17634', 'Yeast extract': 'CAS-RN:8013-01-2', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
